RRT - sent_id,RRT - verb position,RRT - verb lemma,DCV - unit,DCV - frame
train-1227,10,prevedea,2,"GN [nom]|GN [ac] / GV [că / (ca) să]"
dev-97,18,învăța,1,"GN [nom]|GN [ac] / V [să] / GV [că] / GV [unde / cum…] / V [inf.]"
train-2261,15,accelera,1,"GN [ac]"
train-165,2,continua,1,"GN [nom]|_"
train-1915,24,intra,1,"_|GN [nom]|GP [] / GAdv []|GP []|_"
test-384,9,schimba,4,"_|GN [nom]|GN [ac]|GP [din]|GP [în]|_"
train-1091,11,observa,1,"_|GN [ac] / GV [că] / GV [unde / cum…]"
train-3152,5,forma,4,"GP [] / GAdv []|_|GN [nom]"
test-590,11,circula,1,"GP []"
train-7252,20,înregistra,2,"GN [ac]|_"
dev-49,2,ține,9,"GN [nom]|GP [de]"
train-1935,31,implica,1,"GN [nom] / GV [că / să]|_|GN [ac] / GV [că / să]"
train-898,18,ieși,1,"GP [] / GAdv []|GN [nom]|GP []"
train-1914,18,exista,1,"GN [nom]|GP [] / GAdv []|GP [] / GAdv []"
train-1241,5,reuni,1,"GN [nom]|_|GP []|GP []|_"
train-150,46,cuprinde,2,"GN [ac]|_"
train-574,15,recunoaște,1,"GN [ac] / V [se]"
dev-143,24,suna,1,"GP [la] / GAdv [] / GP [pe]|_"
train-1130,7,depinde,1,"GN [nom]|GP [de]|_"
dev-379,2,prezenta,4,"GN [ac]"
dev-730,29,deveni,1,"_|GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
dev-253,7,elabora,1,"_|GN [nom]|GN [ac]"
dev-14,18,repeta,4,"GN [ac]|_|_|_"
test-212,14,munci,1,"_|GN [nom]|GP []"
train-2036,3,prezenta,4,"GN [nom]|GN [ac]"
dev-520,26,răni,1,"_|GN [ac] / V [se]|_"
train-1900,25,genera,1,"GN [ac]"
train-588,15,exista,1,"GP [] / GAdv []|GN [nom]"
train-127,8,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-1033,4,monta,1,"GN [ac]"
train-8037,3,lua,5,"GN [ac]"
train-1213,10,trece,1,"GP [] / GAdv []|GN [nom]|GP [prin / prin (fața, spatele) / pe / pe (la, lângă, sub…)]|_"
train-7389,10,prelua,1,"GN [nom]|GN [ac]"
train-7555,8,cunoaște,7,"GN [nom]|GN [ac]"
train-1987,11,conține,1,"GN [nom]|GN [ac]"
test-149,3,asigura,1,"GN [nom]|GN [ac]"
dev-40,10,arunca,3,"GN [nom]|GP [în / la / pe] / V [să]|_|_|_"
dev-40,28,scoate,3,"GN [ac]"
test-425,14,cunoaște,4,"_|GP [cu] / GN [ac] / GAdv [reciproc]"
train-7570,12,contribui,1,"GN [nom]|GP [cu / prin] / V [ger.]|GP [la]"
dev-260,4,ocupa,4,"GN [nom]|GN [ac]"
train-58,29,circula,1,"GN [nom]|_|_|_"
train-1762,23,face,1,"GN [nom]|GN [ac]"
train-1972,22,beneficia,1,"_|GP [de]"
train-2560,20,utiliza,1,"GN [nom]|GN [ac]"
train-1977,22,stabili,1,"_|_|GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
test-533,3,face,1,"GN [nom]|GN [ac]|_|_"
test-171,7,reprezenta,1,"GN [nom]|GN [ac]"
train-776,11,juca,4,"GN [ac] / GP [în / la]"
train-775,2,cuprinde,2,"GN [nom]|GN [ac]"
train-1946,27,solicita,1,"GN [nom]|GN [dat] / GP [la / în / de la]|GN [ac] / GV [să] / GV [(ca) să]"
train-3150,10,veni,1,"GP [] / V [să]"
test-4,48,crede,1,"_|GV [că] / GN [ac]"
test-4,15,vrea,1,"_|GV [(ca) să]"
train-1926,34,dori,1,"GN [ac] / V [să] / GV [(ca) să]"
train-588,22,muri,1,"GN [nom]|_"
train-310,4,vedea,4,"GN [nom];GN [nom]|GP [cu]"
train-7967,11,pune,1,"GP [] / GAdv []|GN [ac] / V [se]|GP [] / GAdv []|_"
train-2838,15,da,1,"_|_|GN [ac]|_"
train-7982,9,conține,1,"GN [nom]|GN [ac]"
train-1297,34,absolvi,3,"GN [nom]|_|GN [ac]"
dev-466,10,arunca,1,"GN [ac] / GP [cu]|GP [] / GAdv [] / GN [dat]"
train-1944,21,cuprinde,2,"_|GN [nom]|GN [ac]"
train-7110,27,împiedica,2,"GN [ac]"
dev-225,8,cuprinde,2,"_|GN [nom]|GN [ac]|_"
test-70,36,ști,1,"GV [că] / GV [unde / cum…] / GN [ac]"
train-1681,8,asista,2,"GN [nom]|GN [ac]|GP [la / în] / GV [să]"
train-567,49,scrie,2,"GAdv []|GN [nom]|_"
train-34,8,scoate,3,"GN [nom]|GN [ac]"
train-2953,1,sta,2,"GP [] / GAdv []|GP [] / GAdj [nom]"
train-354,7,privi,1,"GN [nom]|GN [ac] / GP [] / GP [] / GAdv []|GP []|_"
train-306,2,începe,2,"GN [nom]|GN [ac] / V [să]"
test-544,20,transfera,1,"GN [ac] / V [se]|GP [] / GAdv [] / GN [dat]"
train-2777,14,răspunde,1,"GN [dat] / GP [în fața]|GP [la]|GN [nom]"
dev-10,10,părea,1,"V [că / să]"
train-3051,5,lua,2,"GN [ac]"
train-1570,33,rămâne,4,"GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []|_"
train-963,2,înțelege,3,"_|GV [că] / GV [unde / cum…]"
test-342,12,duce,4,"GN [nom]|GP [la]"
dev-116,8,sări,1,"_"
train-17,10,gândi,1,"GAdv [] / GP []|GN [nom]|_"
train-2938,4,continua,3,"V [să]|GN [nom]"
dev-690,3,adresa,4,"GN [nom]|GN [ac]|GN [dat];GN [nom]|GN [dat]"
train-1169,9,avea,1,"GN [ac]"
train-301,18,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-442,6,smulge,2,"GN [nom]|GN [ac]|_|GP [din]|_"
train-413,1,ajunge,1,"GN [nom]|GP [] / GAdv []|GP []|GP []"
train-1512,4,izbucni,1,"GN [nom]|GP [] / GAdv []|_"
train-465,15,intra,1,"GP [] / GAdv []|GN [nom]"
train-7702,4,face,2,"GN [nom]|GN [ac] / V [se]"
train-526,3,vrea,1,"_|GV [(ca) să]|_"
train-1909,2,exista,1,"GN [nom]"
train-1790,19,urma,1,""
train-35,67,scăpa,1,"_"
train-1914,9,arăta,3,"GN [nom]|_|GV [că / să] / GV [unde / cum…] / GP []"
train-2470,17,împiedica,2,"GN [nom]|GN [ac]|_"
train-555,11,duce,1,"GP [] / GAdv []|GN [ac]"
test-33,2,scoate,2,"GN [ac]"
dev-547,4,repeta,2,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-1584,33,efectua,1,"GN [nom]|GN [ac]|_|_"
dev-71,13,umple,1,"_|GN [ac]|GP [cu / de]"
dev-648,24,da,1,"GN [nom]|GN [ac]|GN [dat] / GP [la]"
train-7251,3,prezenta,4,"GN [nom]|GN [ac]|GP [] / GAdj [ac] / GV [part.]|_"
train-3145,1,striga,1,""
test-339,1,lua,2,"GP [] / GAdv []|GN [ac]|_"
train-1138,9,decide,1,"_|GN [nom]|GV [(ca) să] / GV [că] / GN [ac] / GP [asupra] / GV [unde / cum…]"
train-1091,3,reuși,1,"GN [nom]|V [să] / V [inf.]"
train-1641,23,permite,1,"GN [ac] / GV [(ca) să]"
train-1957,30,continua,3,"GN [nom]|V [să]"
train-7859,37,prezenta,4,"GN [nom]|GN [ac]"
train-116,1,sta,1,"_|_"
test-439,22,explica,3,"GV [că] / GV [unde / cum…] / GV [-]"
train-1529,5,comanda,1,"GN [ac]"
train-7100,25,duce,4,"GP [la]"
test-443,6,locui,1,"GN [nom]|GP [] / GAdv []"
train-2155,4,bucura,3,"GN [nom]|GP [de]"
train-7315,35,atinge,4,"GN [nom]|GN [ac]"
train-1385,25,lua,2,"GN [nom]|GP [] / GN [dat]|GN [ac]"
train-2671,8,aduna,2,"GN [nom]|_"
test-202,3,cunoaște,7,"GN [nom]|GN [ac]"
train-707,14,bate,6,"_|GP [din]"
train-338,6,găsi,7,"GP []|_|GN [nom]"
train-1207,10,trimite,2,"GN [ac]|GP [în / la]|_"
train-1451,4,refuza,1,"GN [nom]|GN [ac] / V [să]"
test-621,14,conține,1,"GN [nom]|_|GN [ac]"
train-2066,2,recurge,1,"GN [nom]|_|GP [la]"
test-657,16,sublinia,3,"_|GN [nom]|_|GN [ac]|_"
train-390,48,propune,4,"GN [nom]|V [să] / GV [(ca) să] / GN [ac] / V [inf.]"
train-516,3,duce,10,"GN [nom]|_|_|_"
train-1244,5,folosi,1,"GN [nom]|GN [ac]|GP [] / GV []"
dev-308,5,presupune,2,"GN [nom]|GN [ac] / GV [(ca) să]"
train-2825,16,urca,1,"GP [] / GAdv []|GP []|GP []"
train-2625,2,respinge,2,"GN [nom]|GN [ac]"
train-287,8,prinde,7,"GAdj [ac] / GV [ger.] / GP [] / GAdv []|GN [ac]|_"
train-472,13,cădea,1,"GN [nom]|GP []|GP []|GP []|GP [pe / în] / GP [cu]"
dev-531,21,realiza,2,"_|GV [că] / GN [ac]"
train-7159,4,exista,1,"GP [] / GAdv []|_|GN [nom]"
dev-9,2,da,1,"GN [nom]|_|GN [ac]"
train-1831,10,primi,1,"GN [nom]|GN [ac]"
test-308,7,apuca,5,"_|GP [de] / V [să]"
train-7955,21,rămâne,4,"_|GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []"
train-412,3,scrie,3,"GN [ac] / GV [că / (ca) să] / GV [unde / cum…]|GP []"
train-1778,8,prezenta,4,"GP [] / GAdj [ac] / GV [part.]|GN [nom]|GN [dat] / GP [în fața]|GN [ac]"
train-1424,23,lua,4,"_|GN [ac]|_"
dev-481,36,ieși,1,"GN [nom]|GP []|GP [] / GAdv []|GP []"
test-68,30,începe,1,"GP [cu]"
train-1388,15,admite,3,"_|GN [ac]|_"
train-422,33,duce,11,"GN [nom]|GP []|GP [] / GAdv []|GP []|GP [cu / pe]"
test-454,12,reprezenta,1,"GN [ac]"
train-745,1,ajunge,1,"GP []|GP []"
dev-416,4,spune,1,"GN [dat] / GP [la]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-910,7,coordona,1,"GN [ac]"
test-642,15,judeca,1,"GN [ac]|_"
train-1423,13,oferi,1,"GN [ac]|GN [dat]"
train-2698,15,ascunde,1,"GN [ac] / V [se]"
train-1860,6,conține,1,"_|GN [nom]|_|GN [ac]|_"
train-879,2,participa,1,"GP [la / în]|_|_"
test-509,11,merge,1,"GP []"
train-2884,8,intra,3,"_|GN [nom]|GP [în]"
dev-288,2,scoate,1,"GN [ac]|GP [din]"
train-538,3,deplasa,2,"GN [nom]|_"
train-1243,19,diminua,2,"_|GN [nom]|_"
test-461,10,folosi,1,"_|GN [nom]|_|GN [ac]"
train-7465,6,reprezenta,1,"GN [nom]|GN [ac]"
train-2752,13,domina,2,"GN [ac] / GP [] / GAdv []|GN [nom]"
train-1313,14,necesita,1,"GN [nom]|GN [ac]"
test-641,27,scăpa,5,"GN [nom]|GN [ac]|GP [de / din / de la]"
train-7688,23,avea,1,"GN [nom]|GN [ac]"
train-2218,3,uita,2,"_|GP [la] / GV [că] / GV [unde / cum…]"
train-2905,2,vedea,2,"GN [nom]|GN [ac] / V [se] / GV [că / unde / cum…]"
dev-449,1,contribui,1,"_|GP [la]"
train-747,5,merge,1,"GP [] / GAdv []|_|_"
train-3396,15,scoate,1,"GN [nom]|GN [ac]|GP [din / de (sub / la …)]|GP [] / GAdv []|GP []|GP [cu]"
train-2480,16,genera,1,"GN [nom]|GN [ac]"
train-881,8,trimite,1,"GN [nom]|GP [] / GAdv [] / GN [dat]|GN [ac]|GV [(ca) să] / GP [] / GV [la sup.]"
train-1546,24,așeza,3,"_|GP [] / GAdv []"
train-2708,5,privi,4,"_|GP [] / GAdv []|GN [ac]|_"
train-2489,20,avea,1,"GN [ac]"
train-2615,2,rezulta,2,"GP [din / de la]|GN [nom]"
dev-263,11,exercita,1,"_|_|_|GN [ac]"
train-7,10,da,3,"GN [nom]|_|GN [dat]|GN [ac]"
train-970,1,începe,1,"GP [cu]"
test-35,7,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]"
train-2117,6,plăcea,1,"GN [dat]"
train-1904,10,conține,1,"GN [ac]|_"
dev-435,6,sesiza,3,"GP [] / GV [că]|GN [ac]|_"
train-7995,20,avea,1,"GN [nom]|GN [ac]"
dev-740,8,avea,1,"GN [ac]|GN [nom]"
dev-395,19,atinge,3,"GN [nom]|_|_"
train-7976,19,formula,1,"GN [ac]"
train-2573,2,părea,2,"GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []|_"
train-1045,4,începe,2,"GN [nom]|GN [ac] / V [să]|_"
test-687,36,refuza,1,"GN [nom]|GN [ac] / V [să] / GV [(ca) să]"
train-2381,13,termina,1,"GN [ac] / V [să] / V [de sup.]|_|_"
train-7237,25,pătrunde,1,"GP [] / GAdv []|_"
dev-332,2,ieși,8,"GN [dat]|GAdj [nom] / GP [] / GAdv [] / V [de sup.] / GN [nom]|GN [nom]|_|_"
train-7594,3,apărea,1,"GN [nom]|GP [] / GAdv []|GP [] / GAdv []"
dev-390,9,utiliza,1,"GN [ac]"
train-2973,8,sosi,1,"GP [] / GN [dat] / GAdv []|GN [nom]"
train-2747,5,număra,4,"_|_|GP [printre]"
test-480,10,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-576,4,avea,1,"GN [ac]|_"
dev-96,14,umple,1,"GN [ac]"
train-1988,8,stabili,1,"_|GN [ac] / GV [că] / GV [unde / cum…]"
dev-188,6,conține,1,"GN [nom]|GN [ac]"
train-3027,10,aduce,1,"GN [dat] / GP [] / GAdv []|GN [ac]"
test-203,5,circula,2,"_|GN [nom]"
train-324,15,sta,2,"GP [] / GAdv []|_"
train-1902,13,duce,4,"GN [nom]|GP [la]"
train-289,11,zbura,1,"GN [nom]|GP [] / GAdv []"
dev-35,3,strica,1,"_|GN [nom]|GP []"
train-1016,2,studia,2,"GN [ac]|_"
train-2971,16,crește,1,"GP [] / V [ger.]"
train-495,20,crede,3,"GN [ac] / V [se]|GN [nom]|GN [ac] / GAdj [ac / nom] / GP [] / GAdv [] / GP []|_"
train-1509,31,reduce,1,"GN [ac]"
train-2357,19,da,1,"GN [ac]"
train-7142,15,atârna,2,"_|GP [de / pe / în]|GN [ac] / V [se]|_"
train-2115,8,contribui,1,"GP [cu / prin] / V [ger.]|GN [nom]|_|GP [la]"
train-1718,2,indica,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
test-655,4,ști,2,"GN [nom]|GN [ac] / V [se]|GAdj [ac / nom] / GN [ac / nom] / GP [] / GAdv [] / GV [ger. / part. / inf.]"
train-2679,6,muta,2,"_|GN [nom]|_|GP []"
test-697,12,deveni,1,"_|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-7104,6,gândi,5,"_|GN [nom]|GV [că] / GV [-]"
test-324,1,simți,1,"GN [ac] / GV [că / când / dacă]|_"
train-2401,12,cita,1,"_|GN [ac]|_|_"
train-2845,10,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
dev-25,72,intra,1,"GP [] / GAdv []"
train-7090,7,dezvolta,1,"_|GN [nom]|_|_|_"
train-2680,6,trage,11,"_|GN [nom]|_|GP [din / de la]"
train-1940,24,utiliza,1,"GN [nom]|_|GN [ac]"
train-1331,24,rezolva,1,"GN [ac]"
train-1176,18,primi,1,"_|GN [nom]|GN [ac]"
train-213,21,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_|_|_"
train-2404,18,rămâne,4,"GN [nom]|V [part.] / GAdj [nom] / GN [nom] / GP [] / V [ger.] / V [de sup.] / GAdv []"
train-1244,24,cere,1,"GN [nom]|GN [dat] / GP [de la]|GN [ac] / GV [(ca) să]"
train-391,26,dispărea,2,"GN [nom]|_|GP []"
dev-25,11,scăpa,1,"_|GP [] / GAdv []|GP []"
train-2517,11,face,1,"GN [ac]|_"
train-947,20,dezvolta,2,"GN [ac]"
train-2378,14,crea,1,"GN [nom]|GN [ac]"
dev-347,16,constitui,1,"GN [nom]|GN [ac]"
train-938,20,chema,4,"GN [ac]|GN [nom] / GAdv [cum / așa]"
train-2641,5,consemna,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
train-7103,2,conta,2,"GN [nom]|_|GP [pe]|_"
train-7973,11,aparține,1,"GN [dat]"
train-256,12,avea,1,"GN [ac]"
train-1677,7,respecta,1,"GN [nom]|_|GN [ac]"
train-7748,19,aparține,2,"GP [de]"
train-7288,11,produce,1,"GN [ac]"
train-246,33,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-2749,4,întoarce,1,"GP [] / GAdv []|_|GP []"
train-7728,9,număra,3,"_|GN [nom]|GN [ac]"
train-7394,13,urma,1,"GP [] / GAdv []|GN [nom]|GP [după] / GN [dat]|_"
train-1881,35,preciza,1,"GV [că] / GV [unde / cum…] / GN [ac] / GV [că] / GV [-]"
train-957,19,cumpăra,1,"GN [nom]|GN [dat] / GP [pentru]|GN [ac]"
train-1456,14,emite,1,"_|GN [nom]|GN [ac]"
train-3385,8,vedea,2,"GN [ac] / V [se]|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]|_"
train-330,21,reprezenta,1,"GN [ac]"
train-3201,1,vrea,1,"GV [(ca) să]"
train-2454,14,semnala,1,"_|GN [ac] / GV [că] / GV [unde / cum…] / GP [despre]|_"
train-1358,14,bucura,1,"_|GP [de / la] / GV []|_"
train-1557,12,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-2566,19,urma,2,"GN [nom]|GN [ac]"
test-417,9,auzi,1,"_|GN [nom]|GN [ac]|GV [ger.] / GV [că] / GV [unde / cum…]"
test-640,9,ieși,1,"GP []|_"
train-7655,11,porni,3,"GP [de la]"
train-7165,25,arăta,1,"GN [nom]|GN [ac]"
train-919,4,executa,1,"_|GN [ac]"
train-1129,20,ieși,1,"GN [nom]|GP []|GP [] / GAdv []|GP []"
train-1420,4,axa,1,"GN [nom]|_|GP [pe]"
test-321,4,vedea,2,"GP []|GN [ac] / V [se] / GV [că / unde / cum…]"
dev-691,8,afirma,1,"GN [nom]|GV [că] / GN [ac]"
train-2010,6,dori,1,"_|GN [ac] / V [să] / GV [(ca) să]"
train-7435,4,ajunge,8,"GN [nom]|V [să]"
train-1895,41,constitui,1,"GN [ac]"
train-639,16,numi,4,"_|GN [nom] / GAdv [cum / așa] / GV [că / să]|_"
dev-410,4,lua,2,"GN [ac]"
train-7113,9,dori,1,"_|GN [nom]|GN [ac] / V [să] / GV [(ca) să]"
train-1436,12,trata,2,"GN [nom]|GP [] / GAdv []|GN [ac]"
train-7207,13,ocupa,4,"_|GN [nom]|GN [ac]|_"
train-7454,15,deveni,1,"_|GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-3290,3,combate,1,"GN [nom]|_|GN [ac]"
train-389,31,apuca,3,"_|_|V [să] / GN [ac]"
train-342,13,alătura,1,"_|GN [dat]"
train-2471,13,muta,2,"GN [nom]|_|_|_|GP []"
train-556,12,scrie,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să] / GAdv [așa]|GN [dat] / GP [la]|GP []|GP [cu / la]|GP [despre]"
train-830,12,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]|_"
train-16,30,lăsa,3,"GN [nom]|GAdj [ac] / GN [ac] / GP [] / GAdv [] / GV [ger. / part. / sup.]|GN [ac]|_|_"
train-1430,4,controla,1,"GN [ac]"
train-1828,2,păstra,2,"GN [nom]|GN [ac] / V [se]"
train-606,5,veni,1,"GN [nom]|GP [] / GAdv []|GP []"
test-159,33,autoriza,2,"GN [ac] / GV [(ca) să]"
train-1630,4,dispune,3,"GP [de]|_|_"
train-2804,2,furniza,1,"GN [nom]|GN [dat]|GN [ac]"
train-2226,4,citi,2,"GN [ac]"
train-2693,19,beneficia,1,"_|GP [de]|_"
train-1820,6,acorda,1,"_|GN [nom]|GN [dat]|GN [ac]|_"
train-2623,19,contribui,1,"GN [nom]|GP [la]"
train-7781,48,pierde,2,"GN [ac]"
train-740,8,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-1367,15,beneficia,1,"_|GN [nom]|GP [de]"
train-1185,12,informa,1,"GN [nom]|GN [ac]|_"
train-720,1,repeta,2,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-150,25,face,1,"_|_|GN [ac]"
train-201,18,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]|_"
train-2902,2,denumi,2,"GN [nom]|GN [ac]"
train-2259,14,sugera,1,"GN [ac] / GV [că / să] / GV [unde / cum…] / GV [-]|GN [nom]|GN [dat]"
train-7334,2,considera,1,"GV [că]"
dev-121,5,afla,2,"GP [] / GAdv []|_|_"
test-390,21,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
test-661,11,rosti,1,"GN [ac]|_|_"
train-2891,11,crede,3,"GN [ac] / GAdj [ac / nom] / GP [] / GAdv [] / GP []|_|GN [nom]|GN [ac] / V [se]|_"
train-7981,11,considera,3,"_|GN [ac]"
train-7157,4,datora,3,"GN [nom] / GV [că]|_|GN [dat]"
test-100,6,baza,1,"GN [nom]|_|GP [pe]"
dev-613,1,interveni,2,"GN [nom]|GP [pentru / spre] / GV []"
test-619,14,crede,1,"_|GN [nom]|GV [că] / GN [ac]"
train-3072,1,crește,1,"GP [] / V [ger.]"
dev-446,2,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
dev-661,18,face,2,"GN [nom]|_|GN [ac] / V [se]"
train-2416,23,mira,1,"GN [nom]|_|_|_|GP [de] / V [să] / GV [că / dacă]"
test-606,2,repeta,2,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-1195,8,lansa,1,"GN [nom]|GN [ac]|GP []"
train-593,21,scrie,2,"GAdv []"
dev-744,5,stabili,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
dev-136,31,aparține,1,"GN [nom]|GN [dat]"
train-813,16,percepe,4,"_|_|GN [nom]|GN [ac]"
train-3009,3,da,1,"GN [nom]|GN [ac]"
train-7424,9,aduce,2,"GN [nom]|GN [ac]|GP [la / în] / GV [să]"
train-7929,22,avea,1,"GN [nom]|GN [ac]"
train-7821,7,calcula,1,"_|GN [nom]|GN [ac]"
train-7385,1,începe,1,"GP [cu]"
train-2698,22,comunica,1,"_|GN [ac] / GV [că] / GV [unde / cum…]"
train-3063,2,sparge,1,"GN [ac]"
dev-1,13,bate,13,"GN [nom]|GP [de / pentru] / GV [(ca) să] / GN [ac]"
test-421,7,suporta,2,"GN [ac]|_"
train-7615,18,pătrunde,1,"GN [nom]|GP [] / GAdv []"
train-280,5,sta,2,"GN [nom]|GP [] / GAdv []|GP [] / GAdj [nom]"
train-114,5,trece,5,"GP [pe la]|_|_"
train-2469,21,absolvi,3,"GN [ac]|_"
dev-408,2,spune,1,"_|GN [dat] / GP [la]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-316,1,scoate,3,"GN [ac]"
train-1436,7,apărea,1,"GP [] / GAdv []|GN [nom]"
train-7125,31,culege,1,"_|GN [ac]"
train-7614,20,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
train-1970,37,decurge,1,"GN [nom]|GP [din]"
train-742,12,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
train-3284,11,vedea,2,"GP []|GP []|GN [ac] / V [se] / GV [că / unde / cum…]"
train-2126,12,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-1572,8,dispune,3,"GN [nom]|GP [de]"
test-444,12,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-1633,2,consulta,1,"GN [nom]|GN [ac]|_|_"
train-1328,19,începe,2,"GN [nom]|_|GN [ac] / V [să]"
train-2662,9,cultiva,4,"GN [nom]|GN [ac]"
train-1870,13,acorda,1,"GN [nom]|_|GN [ac]|_"
train-7110,32,da,1,"GN [ac]|GN [dat] / GP [la]"
train-63,17,vorbi,2,"GP [despre / de] / GV [că]|GN [nom]|_"
test-564,12,consulta,1,"_|GN [nom]|GN [ac]|_"
train-423,4,ține,25,"GN [ac]|_"
dev-595,4,exista,1,"GN [nom]"
test-405,19,oferi,3,"GN [nom]|GN [ac]"
train-1480,8,conduce,1,"GN [nom]|GN [ac]|_"
test-411,8,scoate,1,"GP [] / GAdv []|GN [nom]|GP [din]|GN [ac]"
train-2439,12,da,8,"_|GN [ac]|_"
train-1226,9,respinge,2,"GN [nom]|GN [ac]"
train-119,2,apuca,1,"GN [nom]|GN [ac]|GP [de]"
train-1743,28,proveni,1,"GN [nom]|GP [din / de la]"
train-7334,35,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
train-1784,27,exista,1,"GN [nom]"
train-3022,9,da,3,"GN [nom]|GN [dat]|GN [ac]"
train-10,14,afla,2,"GP [] / GAdv []|GN [nom]|_|_"
train-7969,8,avea,1,"GN [nom]|GN [ac]"
train-2711,14,deplasa,2,"_"
train-2959,12,mirosi,3,"GP [a] / GAdv []"
test-68,26,urma,1,"GP [după] / GN [dat]|GN [nom]"
train-2009,22,servi,5,"GN [nom] / GV [că / să]|GP [la / pentru] / GV [(ca) să]"
train-1659,27,munci,1,"_|GP []"
train-1805,54,permite,1,"_|GN [nom]|_|GN [ac] / GV [(ca) să]"
test-81,1,cumpăra,1,"GN [ac]"
train-2143,4,prelua,1,"_|GN [ac]|GN [nom]"
test-406,6,prevedea,2,"GN [nom]|_|GN [ac] / GV [că / (ca) să]"
train-2004,7,conține,1,"_|GN [nom]|GN [ac]"
train-1057,5,decide,1,"GN [nom]|GV [(ca) să] / GV [că] / GN [ac] / GP [asupra] / GV [unde / cum…]"
train-79,4,dovedi,1,"GN [ac] / GV [că]"
train-1931,7,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-42,5,vedea,2,"_|GN [ac] / V [se] / GV [că / unde / cum…]"
test-708,5,avea,1,"GN [nom]|GN [ac]"
train-2353,3,umple,4,"GN [ac]"
train-587,38,ști,1,"GV [că] / GV [unde / cum…] / GN [ac]|GN [nom]"
test-286,8,face,1,"GN [ac]"
train-1290,21,avea,1,"GN [nom]|GN [ac]"
test-600,14,urma,1,"GN [nom]"
train-2971,2,vrea,1,"GN [nom]|GV [(ca) să]"
train-1253,22,transmite,1,"GN [nom]|GN [dat] / GP [la / către]|GN [ac] / GV [că / să] / GP [despre] / GV [unde / cum…] / GV [-]"
train-267,10,întoarce,1,"_"
train-1602,11,beneficia,1,"GN [nom]|GP [de]|_"
train-2588,18,dezvolta,1,"_"
train-3099,4,merge,1,"GP []|GP [] / GAdv []"
train-7655,2,presupune,1,"GV [că] / GN [ac]"
train-631,2,arunca,1,"GP [] / GAdv [] / GN [dat]|GN [ac] / GP [cu]|_|_|GP []"
train-1828,26,oferi,1,"GN [dat]|GN [ac]|_"
train-2028,16,depăși,1,"GN [ac]"
